nagyobbakban	nagy	Afc-p2	1
￼	￼	Pi3-pp----------s	1
￼	￼	Pi3-ppp--------1	1
￼	￼	Pi3-ppp--------1p	1
￼	￼	Pi3-ppp--------1s	1
￼	￼	Pi3-ppp--------2	1
￼	￼	Pi3-ppp--------2p	1
￼	￼	Pi3-ppp--------2s	1
￼	￼	Pi3-ppp--------3	1
￼	￼	Pi3-ppp--------3p	1
￼	￼	Pi3-ppp--------3s	1
￼	￼	Pi3-pps--------1	1
￼	￼	Pi3-pps--------1p	1
￼	￼	Pi3-pps--------1s	1
￼	￼	Pi3-pps--------2	1
￼	￼	Pi3-pps--------2p	1
￼	￼	Pi3-pps--------2s	1
￼	￼	Pi3-pps--------3	1
￼	￼	Pi3-pps--------3p	1
￼	￼	Pi3-pps--------3s	1
￼	￼	Pi3-pq	1
￼	￼	Pi3-pq----------p	1
￼	￼	Pi3-pq----------s	1
￼	￼	Pi3-pqp--------1	1
￼	￼	Pi3-pqp--------1p	1
￼	￼	Pi3-pqp--------1s	1
￼	￼	Pi3-pqp--------2	1
￼	￼	Pi3-pqp--------2p	1
￼	￼	Pi3-pqp--------2s	1
￼	￼	Pi3-pqp--------3	1
￼	￼	Pi3-pqp--------3p	1
￼	￼	Pi3-pqp--------3s	1
￼	￼	Pi3-pqs--------1	1
￼	￼	Pi3-pqs--------1p	1
￼	￼	Pi3-pqs--------1s	1
￼	￼	Pi3-pqs--------2	1
￼	￼	Pi3-pqs--------2p	1
￼	￼	Pi3-pqs--------2s	1
￼	￼	Pi3-pqs--------3	1
￼	￼	Pi3-pqs--------3p	1
￼	￼	Pi3-pqs--------3s	1
másokra	más	Pi3-ps	1
￼	￼	Pi3-ps----------p	1
￼	￼	Pi3-ps----------s	1
￼	￼	Pi3-psp--------1	1
￼	￼	Pi3-psp--------1p	1
￼	￼	Pi3-psp--------1s	1
￼	￼	Pi3-psp--------2	1
￼	￼	Pi3-psp--------2p	1
￼	￼	Pi3-psp--------2s	1
￼	￼	Pi3-psp--------3	1
￼	￼	Pi3-psp--------3p	1
￼	￼	Pi3-psp--------3s	1
￼	￼	Pi3-pss--------1	1
￼	￼	Pi3-pss--------1p	1
￼	￼	Pi3-pss--------1s	1
￼	￼	Pi3-pss--------2	1
￼	￼	Pi3-pss--------2p	1
￼	￼	Pi3-pss--------2s	1
￼	￼	Pi3-pss--------3	1
￼	￼	Pi3-pss--------3p	1
￼	￼	Pi3-pss--------3s	1
￼	￼	Pi3-pt	1
￼	￼	Pi3-pt----------p	1
￼	￼	Pi3-pt----------s	1
￼	￼	Pi3-ptp--------1	1
￼	￼	Pi3-ptp--------1p	1
￼	￼	Pi3-ptp--------1s	1
￼	￼	Pi3-ptp--------2	1
￼	￼	Pi3-ptp--------2p	1
￼	￼	Pi3-ptp--------2s	1
￼	￼	Pi3-ptp--------3	1
￼	￼	Pi3-ptp--------3p	1
￼	￼	Pi3-ptp--------3s	1
￼	￼	Pi3-pts--------1	1
￼	￼	Pi3-pts--------1p	1
￼	￼	Pi3-pts--------1s	1
￼	￼	Pi3-pts--------2	1
￼	￼	Pi3-pts--------2p	1
￼	￼	Pi3-pts--------2s	1
￼	￼	Pi3-pts--------3	1
￼	￼	Pi3-pts--------3p	1
￼	￼	Pi3-pts--------3s	1
￼	￼	Pi3-pu	1
￼	￼	Pi3-pu----------p	1
￼	￼	Pi3-pu----------s	1
￼	￼	Pi3-pup--------1	1
￼	￼	Pi3-pup--------1p	1
￼	￼	Pi3-pup--------1s	1
￼	￼	Pi3-pup--------2	1
￼	￼	Pi3-pup--------2p	1
￼	￼	Pi3-pup--------2s	1
￼	￼	Pi3-pup--------3	1
￼	￼	Pi3-pup--------3p	1
￼	￼	Pi3-pup--------3s	1
￼	￼	Pi3-pus--------1	1
￼	￼	Pi3-pus--------1p	1
￼	￼	Pi3-pus--------1s	1
￼	￼	Pi3-pus--------2	1
￼	￼	Pi3-pus--------2p	1
￼	￼	Pi3-pus--------2s	1
￼	￼	Pi3-pus--------3	1
￼	￼	Pi3-pus--------3p	1
￼	￼	Pi3-pus--------3s	1
￼	￼	Pi3-pw	1
￼	￼	Pi3-pw----------p	1
￼	￼	Pi3-pw----------s	1
￼	￼	Pi3-pwp--------1	1
￼	￼	Pi3-pwp--------1p	1
￼	￼	Pi3-pwp--------1s	1
￼	￼	Pi3-pwp--------2	1
￼	￼	Pi3-pwp--------2p	1
￼	￼	Pi3-pwp--------2s	1
￼	￼	Pi3-pwp--------3	1
￼	￼	Pi3-pwp--------3p	1
￼	￼	Pi3-pwp--------3s	1
￼	￼	Pi3-pws--------1	1
￼	￼	Pi3-pws--------1p	1
￼	￼	Pi3-pws--------1s	1
￼	￼	Pi3-pws--------2	1
￼	￼	Pi3-pws--------2p	1
￼	￼	Pi3-pws--------2s	1
￼	￼	Pi3-pws--------3	1
￼	￼	Pi3-pws--------3p	1
￼	￼	Pi3-pws--------3s	1
￼	￼	Pi3-px	1
￼	￼	Pi3-px----------p	1
￼	￼	Pi3-px----------s	1
￼	￼	Pi3-pxp--------1	1
￼	￼	Pi3-pxp--------1p	1
￼	￼	Pi3-pxp--------1s	1
￼	￼	Pi3-pxp--------2	1
￼	￼	Pi3-pxp--------2p	1
￼	￼	Pi3-pxp--------2s	1
￼	￼	Pi3-pxp--------3	1
￼	￼	Pi3-pxp--------3p	1
￼	￼	Pi3-pxp--------3s	1
￼	￼	Pi3-pxs--------1	1
￼	￼	Pi3-pxs--------1p	1
￼	￼	Pi3-pxs--------1s	1
￼	￼	Pi3-pxs--------2	1
￼	￼	Pi3-pxs--------2p	1
￼	￼	Pi3-pxs--------2s	1
￼	￼	Pi3-pxs--------3	1
￼	￼	Pi3-pxs--------3p	1
￼	￼	Pi3-pxs--------3s	1
￼	￼	Pi3-py	1
￼	￼	Pi3-py----------p	1
￼	￼	Pi3-py----------s	1
￼	￼	Pi3-pyp--------1	1
￼	￼	Pi3-pyp--------1p	1
￼	￼	Pi3-pyp--------1s	1
￼	￼	Pi3-pyp--------2	1
￼	￼	Pi3-pyp--------2p	1
￼	￼	Pi3-pyp--------2s	1
￼	￼	Pi3-pyp--------3	1
￼	￼	Pi3-pyp--------3p	1
￼	￼	Pi3-pyp--------3s	1
￼	￼	Pi3-pys--------1	1
￼	￼	Pi3-pys--------1p	1
￼	￼	Pi3-pys--------1s	1
￼	￼	Pi3-pys--------2	1
￼	￼	Pi3-pys--------2p	1
￼	￼	Pi3-pys--------2s	1
￼	￼	Pi3-pys--------3	1
￼	￼	Pi3-pys--------3p	1
￼	￼	Pi3-pys--------3s	1
valamiben	valami	Pi3-s2	7
mindenkiben	mindenki	Pi3-s2	7
mindenben	minden	Pi3-s2	7
mindebben	mindez	Pi3-s2	7
mindabban	mindaz	Pi3-s2	7
￼	￼	Pi3-s2----------p	1
egyikében	egyik	Pi3-s2----------s	1
￼	￼	Pi3-s2p--------1	1
￼	￼	Pi3-s2p--------1p	1
￼	￼	Pi3-s2p--------1s	1
￼	￼	Pi3-s2p--------2	1
￼	￼	Pi3-s2p--------2p	1
￼	￼	Pi3-s2p--------2s	1
￼	￼	Pi3-s2p--------3	1
￼	￼	Pi3-s2p--------3p	1
￼	￼	Pi3-s2p--------3s	1
￼	￼	Pi3-s2s--------1	1
￼	￼	Pi3-s2s--------1p	1
￼	￼	Pi3-s2s--------1s	1
￼	￼	Pi3-s2s--------2	1
￼	￼	Pi3-s2s--------2p	1
￼	￼	Pi3-s2s--------2s	1
egyikében	egyik	Pi3-s2s--------3	1
￼	￼	Pi3-s2s--------3p	1
￼	￼	Pi3-s2s--------3s	1
mindennél	minden	Pi3-s3	2
mindenkinél	mindenki	Pi3-s3	2
￼	￼	Pi3-s3----------p	1
￼	￼	Pi3-s3----------s	1
￼	￼	Pi3-s3p--------1	1
￼	￼	Pi3-s3p--------1p	1
￼	￼	Pi3-s3p--------1s	1
￼	￼	Pi3-s3p--------2	1
￼	￼	Pi3-s3p--------2p	1
￼	￼	Pi3-s3p--------2s	1
￼	￼	Pi3-s3p--------3	1
￼	￼	Pi3-s3p--------3p	1
￼	￼	Pi3-s3p--------3s	1
￼	￼	Pi3-s3s--------1	1
￼	￼	Pi3-s3s--------1p	1
￼	￼	Pi3-s3s--------1s	1
￼	￼	Pi3-s3s--------2	1
￼	￼	Pi3-s3s--------2p	1
￼	￼	Pi3-s3s--------2s	1
￼	￼	Pi3-s3s--------3	1
￼	￼	Pi3-s3s--------3p	1
￼	￼	Pi3-s3s--------3s	1
mindig	mind	Pi3-s9	4
mindeddig	mindez	Pi3-s9	4
mindaddig	mindaz	Pi3-s9	4
másikig	másik	Pi3-s9	4
￼	￼	Pi3-s9----------p	1
￼	￼	Pi3-s9----------s	1
￼	￼	Pi3-s9p--------1	1
￼	￼	Pi3-s9p--------1p	1
￼	￼	Pi3-s9p--------1s	1
￼	￼	Pi3-s9p--------2	1
￼	￼	Pi3-s9p--------2p	1
￼	￼	Pi3-s9p--------2s	1
￼	￼	Pi3-s9p--------3	1
￼	￼	Pi3-s9p--------3p	1
￼	￼	Pi3-s9p--------3s	1
￼	￼	Pi3-s9s--------1	1
￼	￼	Pi3-s9s--------1p	1
￼	￼	Pi3-s9s--------1s	1
￼	￼	Pi3-s9s--------2	1
￼	￼	Pi3-s9s--------2p	1
￼	￼	Pi3-s9s--------2s	1
￼	￼	Pi3-s9s--------3	1
￼	￼	Pi3-s9s--------3p	1
￼	￼	Pi3-s9s--------3s	1
valamit	valami	Pi3-sa	17
valakit	valaki	Pi3-sa	17
néhányat	néhány	Pi3-sa	17
mindezt	mindez	Pi3-sa	17
mindet	mind	Pi3-sa	17
￼	￼	Pi3-sa----------p	1
másikét	másik	Pi3-sa----------s	2
egyikét	egyik	Pi3-sa----------s	2
mindenünket	minden	Pi3-sap--------1	1
￼	￼	Pi3-sap--------1p	1
￼	￼	Pi3-sap--------1s	1
￼	￼	Pi3-sap--------2	1
￼	￼	Pi3-sap--------2p	1
￼	￼	Pi3-sap--------2s	1
￼	￼	Pi3-sap--------3	1
￼	￼	Pi3-sap--------3p	1
néhányukét	néhány	Pi3-sap--------3s	1
￼	￼	Pi3-sas--------1	1
￼	￼	Pi3-sas--------1p	1
￼	￼	Pi3-sas--------1s	1
￼	￼	Pi3-sas--------2	1
￼	￼	Pi3-sas--------2p	1
￼	￼	Pi3-sas--------2s	1
egyikét	egyik	Pi3-sas--------3	1
￼	￼	Pi3-sas--------3p	1
￼	￼	Pi3-sas--------3s	1
valamitől	valami	Pi3-sb	4
néhánytól	néhány	Pi3-sb	4
mindentől	minden	Pi3-sb	4
mástól	más	Pi3-sb	4
￼	￼	Pi3-sb----------p	1
￼	￼	Pi3-sb----------s	1
￼	￼	Pi3-sbp--------1	1
￼	￼	Pi3-sbp--------1p	1
￼	￼	Pi3-sbp--------1s	1
￼	￼	Pi3-sbp--------2	1
￼	￼	Pi3-sbp--------2p	1
￼	￼	Pi3-sbp--------2s	1
￼	￼	Pi3-sbp--------3	1
￼	￼	Pi3-sbp--------3p	1
￼	￼	Pi3-sbp--------3s	1
￼	￼	Pi3-sbs--------1	1
￼	￼	Pi3-sbs--------1p	1
￼	￼	Pi3-sbs--------1s	1
￼	￼	Pi3-sbs--------2	1
￼	￼	Pi3-sbs--------2p	1
￼	￼	Pi3-sbs--------2s	1
￼	￼	Pi3-sbs--------3	1
￼	￼	Pi3-sbs--------3p	1
￼	￼	Pi3-sbs--------3s	1
valamiért	valami	Pi3-sc	4
mindenért	minden	Pi3-sc	4
másikért	másik	Pi3-sc	4
másért	más	Pi3-sc	4
￼	￼	Pi3-sc----------p	1
￼	￼	Pi3-sc----------s	1
￼	￼	Pi3-scp--------1	1
￼	￼	Pi3-scp--------1p	1
￼	￼	Pi3-scp--------1s	1
￼	￼	Pi3-scp--------2	1
￼	￼	Pi3-scp--------2p	1
￼	￼	Pi3-scp--------2s	1
￼	￼	Pi3-scp--------3	1
￼	￼	Pi3-scp--------3p	1
￼	￼	Pi3-scp--------3s	1
￼	￼	Pi3-scs--------1	1
￼	￼	Pi3-scs--------1p	1
￼	￼	Pi3-scs--------1s	1
￼	￼	Pi3-scs--------2	1
￼	￼	Pi3-scs--------2p	1
￼	￼	Pi3-scs--------2s	1
￼	￼	Pi3-scs--------3	1
￼	￼	Pi3-scs--------3p	1
￼	￼	Pi3-scs--------3s	1
valaminek	valami	Pi3-sd	10
valakinek	valaki	Pi3-sd	10
mindnek	mind	Pi3-sd	10
mindennek	mindez	Pi3-sd	10
mindenkinek	mindenki	Pi3-sd	10
￼	￼	Pi3-sd----------p	1
egyikének	egyik	Pi3-sd----------s	1
￼	￼	Pi3-sdp--------1	1
￼	￼	Pi3-sdp--------1p	1
￼	￼	Pi3-sdp--------1s	1
￼	￼	Pi3-sdp--------2	1
￼	￼	Pi3-sdp--------2p	1
￼	￼	Pi3-sdp--------2s	1
egyiküknek	egyik	Pi3-sdp--------3	1
￼	￼	Pi3-sdp--------3p	1
￼	￼	Pi3-sdp--------3s	1
￼	￼	Pi3-sds--------1	1
￼	￼	Pi3-sds--------1p	1
￼	￼	Pi3-sds--------1s	1
￼	￼	Pi3-sds--------2	1
￼	￼	Pi3-sds--------2p	1
￼	￼	Pi3-sds--------2s	1
egyikének	egyik	Pi3-sds--------3	1
￼	￼	Pi3-sds--------3p	1
￼	￼	Pi3-sds--------3s	1
mindenkiből	mindenki	Pi3-se	5
mindenből	minden	Pi3-se	5
másikból	másik	Pi3-se	5
másból	más	Pi3-se	5
egyikből	egyik	Pi3-se	5
￼	￼	Pi3-se----------p	1
valamelyikéből	valamelyik	Pi3-se----------s	2
egyikéből	egyik	Pi3-se----------s	2
￼	￼	Pi3-sep--------1	1
￼	￼	Pi3-sep--------1p	1
￼	￼	Pi3-sep--------1s	1
￼	￼	Pi3-sep--------2	1
￼	￼	Pi3-sep--------2p	1
￼	￼	Pi3-sep--------2s	1
￼	￼	Pi3-sep--------3	1
￼	￼	Pi3-sep--------3p	1
￼	￼	Pi3-sep--------3s	1
￼	￼	Pi3-ses--------1	1
￼	￼	Pi3-ses--------1p	1
￼	￼	Pi3-ses--------1s	1
mindenedből	minden	Pi3-ses--------2	1
￼	￼	Pi3-ses--------2p	1
￼	￼	Pi3-ses--------2s	1
valamelyikéből	valamelyik	Pi3-ses--------3	2
egyikéből	egyik	Pi3-ses--------3	2
￼	￼	Pi3-ses--------3p	1
￼	￼	Pi3-ses--------3s	1
valamiképp	valami	Pi3-sf	10
valamiképpen	valami	Pi3-sf	10
mindenképp	minden	Pi3-sf	10
mindenképpen	minden	Pi3-sf	10
mindenféleképpen	mindenféle	Pi3-sf	10
￼	￼	Pi3-sf----------p	1
￼	￼	Pi3-sf----------s	1
￼	￼	Pi3-sfp--------1	1
￼	￼	Pi3-sfp--------1p	1
￼	￼	Pi3-sfp--------1s	1
￼	￼	Pi3-sfp--------2	1
￼	￼	Pi3-sfp--------2p	1
￼	￼	Pi3-sfp--------2s	1
￼	￼	Pi3-sfp--------3	1
￼	￼	Pi3-sfp--------3p	1
￼	￼	Pi3-sfp--------3s	1
￼	￼	Pi3-sfs--------1	1
￼	￼	Pi3-sfs--------1p	1
￼	￼	Pi3-sfs--------1s	1
￼	￼	Pi3-sfs--------2	1
￼	￼	Pi3-sfs--------2p	1
￼	￼	Pi3-sfs--------2s	1
egyikeként	egyik	Pi3-sfs--------3	1
￼	￼	Pi3-sfs--------3p	1
￼	￼	Pi3-sfs--------3s	1
￼	￼	Pi3-sg	1
￼	￼	Pi3-sg----------p	1
￼	￼	Pi3-sg----------s	1
￼	￼	Pi3-sgp--------1	1
￼	￼	Pi3-sgp--------1p	1
￼	￼	Pi3-sgp--------1s	1
￼	￼	Pi3-sgp--------2	1
￼	￼	Pi3-sgp--------2p	1
￼	￼	Pi3-sgp--------2s	1
￼	￼	Pi3-sgp--------3	1
￼	￼	Pi3-sgp--------3p	1
￼	￼	Pi3-sgp--------3s	1
￼	￼	Pi3-sgs--------1	1
￼	￼	Pi3-sgs--------1p	1
￼	￼	Pi3-sgs--------1s	1
￼	￼	Pi3-sgs--------2	1
￼	￼	Pi3-sgs--------2p	1
￼	￼	Pi3-sgs--------2s	1
￼	￼	Pi3-sgs--------3	1
￼	￼	Pi3-sgs--------3p	1
￼	￼	Pi3-sgs--------3s	1
valamiről	valami	Pi3-sh	9
minderről	mindez	Pi3-sh	9
mindenről	minden	Pi3-sh	9
mindenkiről	mindenki	Pi3-sh	9
mindenféléről	mindenféle	Pi3-sh	9
￼	￼	Pi3-sh----------p	1
￼	￼	Pi3-sh----------s	1
￼	￼	Pi3-shp--------1	1
￼	￼	Pi3-shp--------1p	1
￼	￼	Pi3-shp--------1s	1
￼	￼	Pi3-shp--------2	1
￼	￼	Pi3-shp--------2p	1
￼	￼	Pi3-shp--------2s	1
egyikükről	egyik	Pi3-shp--------3	1
￼	￼	Pi3-shp--------3p	1
￼	￼	Pi3-shp--------3s	1
￼	￼	Pi3-shs--------1	1
￼	￼	Pi3-shs--------1p	1
￼	￼	Pi3-shs--------1s	1
￼	￼	Pi3-shs--------2	1
￼	￼	Pi3-shs--------2p	1
￼	￼	Pi3-shs--------2s	1
￼	￼	Pi3-shs--------3	1
￼	￼	Pi3-shs--------3p	1
￼	￼	Pi3-shs--------3s	1
valamivel	valami	Pi3-si	10
valakivel	valaki	Pi3-si	10
mindenkivel	mindenki	Pi3-si	10
mással	más	Pi3-si	10
másikkal	másik	Pi3-si	10
￼	￼	Pi3-si----------p	1
egyikével	egyik	Pi3-si----------s	1
￼	￼	Pi3-sip--------1	1
￼	￼	Pi3-sip--------1p	1
￼	￼	Pi3-sip--------1s	1
￼	￼	Pi3-sip--------2	1
￼	￼	Pi3-sip--------2p	1
￼	￼	Pi3-sip--------2s	1
￼	￼	Pi3-sip--------3	1
￼	￼	Pi3-sip--------3p	1
￼	￼	Pi3-sip--------3s	1
￼	￼	Pi3-sis--------1	1
￼	￼	Pi3-sis--------1p	1
￼	￼	Pi3-sis--------1s	1
￼	￼	Pi3-sis--------2	1
￼	￼	Pi3-sis--------2p	1
￼	￼	Pi3-sis--------2s	1
egyikével	egyik	Pi3-sis--------3	1
￼	￼	Pi3-sis--------3p	1
￼	￼	Pi3-sis--------3s	1
valamikor	valami	Pi3-sm	5
mindenkor	minden	Pi3-sm	5
máskor	más	Pi3-sm	5
egyébkor	egyéb	Pi3-sm	5
bármikor	bármi	Pi3-sm	5
￼	￼	Pi3-sm----------p	1
￼	￼	Pi3-sm----------s	1
￼	￼	Pi3-smp--------1	1
￼	￼	Pi3-smp--------1p	1
￼	￼	Pi3-smp--------1s	1
￼	￼	Pi3-smp--------2	1
￼	￼	Pi3-smp--------2p	1
￼	￼	Pi3-smp--------2s	1
￼	￼	Pi3-smp--------3	1
￼	￼	Pi3-smp--------3p	1
￼	￼	Pi3-smp--------3s	1
￼	￼	Pi3-sms--------1	1
￼	￼	Pi3-sms--------1p	1
￼	￼	Pi3-sms--------1s	1
￼	￼	Pi3-sms--------2	1
￼	￼	Pi3-sms--------2p	1
￼	￼	Pi3-sms--------2s	1
￼	￼	Pi3-sms--------3	1
￼	￼	Pi3-sms--------3p	1
￼	￼	Pi3-sms--------3s	1
valami	valami	Pi3-sn	33
valamely	valamely	Pi3-sn	33
valamelyik	valamelyik	Pi3-sn	33
valaki	valaki	Pi3-sn	33
némi	némi	Pi3-sn	33
￼	￼	Pi3-sn----------p	1
másé	más	Pi3-sn----------s	1
egyikünk	egyik	Pi3-snp--------1	1
￼	￼	Pi3-snp--------1p	1
￼	￼	Pi3-snp--------1s	1
￼	￼	Pi3-snp--------2	1
￼	￼	Pi3-snp--------2p	1
￼	￼	Pi3-snp--------2s	1
valamelyikük	valamelyik	Pi3-snp--------3	4
mindenük	minden	Pi3-snp--------3	4
másikuk	másik	Pi3-snp--------3	4
egyikük	egyik	Pi3-snp--------3	4
￼	￼	Pi3-snp--------3p	1
￼	￼	Pi3-snp--------3s	1
￼	￼	Pi3-sns--------1	1
￼	￼	Pi3-sns--------1p	1
￼	￼	Pi3-sns--------1s	1
valamid	valami	Pi3-sns--------2	1
￼	￼	Pi3-sns--------2p	1
￼	￼	Pi3-sns--------2s	1
egyike	egyik	Pi3-sns--------3	1
￼	￼	Pi3-sns--------3p	1
￼	￼	Pi3-sns--------3s	1
valamin	valami	Pi3-sp	7
minden	mind	Pi3-sp	7
mindenkin	mindenki	Pi3-sp	7
mindenen	minden	Pi3-sp	7
másikon	másik	Pi3-sp	7
￼	￼	Pi3-sp----------p	1
valamelyikén	valamelyik	Pi3-sp----------s	2
egyikén	egyik	Pi3-sp----------s	2
￼	￼	Pi3-spp--------1	1
￼	￼	Pi3-spp--------1p	1
￼	￼	Pi3-spp--------1s	1
￼	￼	Pi3-spp--------2	1
￼	￼	Pi3-spp--------2p	1
￼	￼	Pi3-spp--------2s	1
￼	￼	Pi3-spp--------3	1
￼	￼	Pi3-spp--------3p	1
￼	￼	Pi3-spp--------3s	1
￼	￼	Pi3-sps--------1	1
￼	￼	Pi3-sps--------1p	1
￼	￼	Pi3-sps--------1s	1
￼	￼	Pi3-sps--------2	1
￼	￼	Pi3-sps--------2p	1
￼	￼	Pi3-sps--------2s	1
valamelyikén	valamelyik	Pi3-sps--------3	2
egyikén	egyik	Pi3-sps--------3	2
￼	￼	Pi3-sps--------3p	1
￼	￼	Pi3-sps--------3s	1
mindenestül	minden	Pi3-sq	1
￼	￼	Pi3-sq----------p	1
￼	￼	Pi3-sq----------s	1
￼	￼	Pi3-sqp--------1	1
￼	￼	Pi3-sqp--------1p	1
￼	￼	Pi3-sqp--------1s	1
￼	￼	Pi3-sqp--------2	1
￼	￼	Pi3-sqp--------2p	1
￼	￼	Pi3-sqp--------2s	1
￼	￼	Pi3-sqp--------3	1
￼	￼	Pi3-sqp--------3p	1
￼	￼	Pi3-sqp--------3s	1
￼	￼	Pi3-sqs--------1	1
￼	￼	Pi3-sqs--------1p	1
￼	￼	Pi3-sqs--------1s	1
￼	￼	Pi3-sqs--------2	1
￼	￼	Pi3-sqs--------2p	1
￼	￼	Pi3-sqs--------2s	1
￼	￼	Pi3-sqs--------3	1
￼	￼	Pi3-sqs--------3p	1
￼	￼	Pi3-sqs--------3s	1
valamire	valami	Pi3-ss	10
minderre	mindez	Pi3-ss	10
mindenre	minden	Pi3-ss	10
mindenkire	mindenki	Pi3-ss	10
másra	más	Pi3-ss	10
￼	￼	Pi3-ss----------p	1
másikéra	másik	Pi3-ss----------s	1
￼	￼	Pi3-ssp--------1	1
￼	￼	Pi3-ssp--------1p	1
￼	￼	Pi3-ssp--------1s	1
￼	￼	Pi3-ssp--------2	1
￼	￼	Pi3-ssp--------2p	1
￼	￼	Pi3-ssp--------2s	1
￼	￼	Pi3-ssp--------3	1
￼	￼	Pi3-ssp--------3p	1
￼	￼	Pi3-ssp--------3s	1
￼	￼	Pi3-sss--------1	1
￼	￼	Pi3-sss--------1p	1
￼	￼	Pi3-sss--------1s	1
￼	￼	Pi3-sss--------2	1
￼	￼	Pi3-sss--------2p	1
￼	￼	Pi3-sss--------2s	1
￼	￼	Pi3-sss--------3	1
￼	￼	Pi3-sss--------3p	1
￼	￼	Pi3-sss--------3s	1
mindenhez	minden	Pi3-st	4
mindehhez	mindez	Pi3-st	4
másikhoz	másik	Pi3-st	4
bárkihez	bárki	Pi3-st	4
￼	￼	Pi3-st----------p	1
￼	￼	Pi3-st----------s	1
￼	￼	Pi3-stp--------1	1
￼	￼	Pi3-stp--------1p	1
￼	￼	Pi3-stp--------1s	1
￼	￼	Pi3-stp--------2	1
￼	￼	Pi3-stp--------2p	1
￼	￼	Pi3-stp--------2s	1
￼	￼	Pi3-stp--------3	1
￼	￼	Pi3-stp--------3p	1
￼	￼	Pi3-stp--------3s	1
￼	￼	Pi3-sts--------1	1
￼	￼	Pi3-sts--------1p	1
￼	￼	Pi3-sts--------1s	1
￼	￼	Pi3-sts--------2	1
￼	￼	Pi3-sts--------2p	1
￼	￼	Pi3-sts--------2s	1
￼	￼	Pi3-sts--------3	1
￼	￼	Pi3-sts--------3p	1
￼	￼	Pi3-sts--------3s	1
￼	￼	Pi3-su	1
￼	￼	Pi3-su----------p	1
￼	￼	Pi3-su----------s	1
￼	￼	Pi3-sup--------1	1
￼	￼	Pi3-sup--------1p	1
￼	￼	Pi3-sup--------1s	1
￼	￼	Pi3-sup--------2	1
￼	￼	Pi3-sup--------2p	1
￼	￼	Pi3-sup--------2s	1
￼	￼	Pi3-sup--------3	1
￼	￼	Pi3-sup--------3p	1
￼	￼	Pi3-sup--------3s	1
￼	￼	Pi3-sus--------1	1
￼	￼	Pi3-sus--------1p	1
￼	￼	Pi3-sus--------1s	1
￼	￼	Pi3-sus--------2	1
￼	￼	Pi3-sus--------2p	1
￼	￼	Pi3-sus--------2s	1
￼	￼	Pi3-sus--------3	1
￼	￼	Pi3-sus--------3p	1
￼	￼	Pi3-sus--------3s	1
néhányan	néhány	Pi3-sw	1
￼	￼	Pi3-sw----------p	1
￼	￼	Pi3-sw----------s	1
￼	￼	Pi3-swp--------1	1
￼	￼	Pi3-swp--------1p	1
￼	￼	Pi3-swp--------1s	1
￼	￼	Pi3-swp--------2	1
￼	￼	Pi3-swp--------2p	1
￼	￼	Pi3-swp--------2s	1
￼	￼	Pi3-swp--------3	1
￼	￼	Pi3-swp--------3p	1
￼	￼	Pi3-swp--------3s	1
￼	￼	Pi3-sws--------1	1
￼	￼	Pi3-sws--------1p	1
￼	￼	Pi3-sws--------1s	1
￼	￼	Pi3-sws--------2	1
￼	￼	Pi3-sws--------2p	1
￼	￼	Pi3-sws--------2s	1
￼	￼	Pi3-sws--------3	1
￼	￼	Pi3-sws--------3p	1
￼	￼	Pi3-sws--------3s	1
valakibe	valaki	Pi3-sx	3
másikba	másik	Pi3-sx	3
bármibe	bármi	Pi3-sx	3
￼	￼	Pi3-sx----------p	1
egyikébe	egyik	Pi3-sx----------s	1
￼	￼	Pi3-sxp--------1	1
￼	￼	Pi3-sxp--------1p	1
￼	￼	Pi3-sxp--------1s	1
￼	￼	Pi3-sxp--------2	1
￼	￼	Pi3-sxp--------2p	1
￼	￼	Pi3-sxp--------2s	1
￼	￼	Pi3-sxp--------3	1
￼	￼	Pi3-sxp--------3p	1
￼	￼	Pi3-sxp--------3s	1
￼	￼	Pi3-sxs--------1	1
￼	￼	Pi3-sxs--------1p	1
￼	￼	Pi3-sxs--------1s	1
￼	￼	Pi3-sxs--------2	1
￼	￼	Pi3-sxs--------2p	1
￼	￼	Pi3-sxs--------2s	1
egyikébe	egyik	Pi3-sxs--------3	1
￼	￼	Pi3-sxs--------3p	1
￼	￼	Pi3-sxs--------3s	1
￼	￼	Pi3-sy	1
￼	￼	Pi3-sy----------p	1
￼	￼	Pi3-sy----------s	1
￼	￼	Pi3-syp--------1	1
￼	￼	Pi3-syp--------1p	1
￼	￼	Pi3-syp--------1s	1
￼	￼	Pi3-syp--------2	1
￼	￼	Pi3-syp--------2p	1
￼	￼	Pi3-syp--------2s	1
￼	￼	Pi3-syp--------3	1
￼	￼	Pi3-syp--------3p	1
￼	￼	Pi3-syp--------3s	1
￼	￼	Pi3-sys--------1	1
￼	￼	Pi3-sys--------1p	1
￼	￼	Pi3-sys--------1s	1
￼	￼	Pi3-sys--------2	1
￼	￼	Pi3-sys--------2p	1
￼	￼	Pi3-sys--------2s	1
￼	￼	Pi3-sys--------3	1
￼	￼	Pi3-sys--------3p	1
￼	￼	Pi3-sys--------3s	1
bennünk	mi	Pp1-p2	1
Nálunk	mi	Pp1-p3	3
nálunk	mi	Pp1-p3	3
minálunk	mi	Pp1-p3	3
￼	￼	Pp1-p9	1
minket	mi	Pp1-pa	1
tőlünk	mi	Pp1-pb	1
értünk	mi	Pp1-pc	1
